"timestamp_utc","scenario","metric","labels","value"
"2026-07-01T07:49:55Z","backhaul_degraded","easymesh_simulator_up","","1"
"2026-07-01T07:49:55Z","backhaul_degraded","easymesh_sim_scenario_info","scenario=""backhaul_degraded"",description=""Backhaul WiFi del satelite degradado: peor RSSI, mas latencia y perdida.""","1"
"2026-07-01T07:49:55Z","backhaul_degraded","easymesh_sim_device_cpu_usage_percent","","21.4"
"2026-07-01T07:49:55Z","backhaul_degraded","easymesh_sim_device_memory_free_mb","","144.9"
"2026-07-01T07:49:55Z","backhaul_degraded","easymesh_sim_agent_number","","2"
"2026-07-01T07:49:55Z","backhaul_degraded","easymesh_sim_total_client_number","","5"
"2026-07-01T07:49:55Z","backhaul_degraded","easymesh_sim_event_info","type=""BackhaulDegraded"",from_device=""AP_DORMITORIO"",to_device=""GW_MASTER"",result=""QoEImpact"",reason=""weak wireless backhaul""","1"
"2026-07-01T07:49:55Z","backhaul_degraded","easymesh_sim_steering_count_total","","1"
"2026-07-01T07:49:55Z","backhaul_degraded","easymesh_sim_ap_status","ap=""AP_SALON"",role=""gateway_agent""","1"
"2026-07-01T07:49:55Z","backhaul_degraded","easymesh_sim_backhaul_rssi_dbm","ap=""AP_SALON"",type=""Ethernet""","0.0"
"2026-07-01T07:49:55Z","backhaul_degraded","easymesh_sim_backhaul_rate_mbps","ap=""AP_SALON"",type=""Ethernet""","1000.0"
"2026-07-01T07:49:55Z","backhaul_degraded","easymesh_sim_backhaul_latency_ms","ap=""AP_SALON"",type=""Ethernet""","1.0"
"2026-07-01T07:49:55Z","backhaul_degraded","easymesh_sim_backhaul_packet_loss_percent","ap=""AP_SALON"",type=""Ethernet""","0.0"
"2026-07-01T07:49:55Z","backhaul_degraded","easymesh_sim_radio_utilization_percent","ap=""AP_SALON"",radio=""wlan0"",band=""2.4GHz"",channel=""1"",standard=""802.11n/ax""","40.0"
"2026-07-01T07:49:55Z","backhaul_degraded","easymesh_sim_radio_noise_dbm","ap=""AP_SALON"",radio=""wlan0"",band=""2.4GHz"",channel=""1"",standard=""802.11n/ax""","-93.8"
"2026-07-01T07:49:55Z","backhaul_degraded","easymesh_sim_radio_sta_count","ap=""AP_SALON"",radio=""wlan0"",band=""2.4GHz"",channel=""1"",standard=""802.11n/ax""","2"
"2026-07-01T07:49:55Z","backhaul_degraded","easymesh_sim_radio_bytes_sent","ap=""AP_SALON"",radio=""wlan0"",band=""2.4GHz"",channel=""1"",standard=""802.11n/ax""","729089085"
"2026-07-01T07:49:55Z","backhaul_degraded","easymesh_sim_radio_bytes_received","ap=""AP_SALON"",radio=""wlan0"",band=""2.4GHz"",channel=""1"",standard=""802.11n/ax""","20805558"
"2026-07-01T07:49:55Z","backhaul_degraded","easymesh_sim_radio_utilization_percent","ap=""AP_SALON"",radio=""wlan2"",band=""5GHz"",channel=""36"",standard=""802.11ac/ax""","34.6"
"2026-07-01T07:49:55Z","backhaul_degraded","easymesh_sim_radio_noise_dbm","ap=""AP_SALON"",radio=""wlan2"",band=""5GHz"",channel=""36"",standard=""802.11ac/ax""","-95.8"
"2026-07-01T07:49:55Z","backhaul_degraded","easymesh_sim_radio_sta_count","ap=""AP_SALON"",radio=""wlan2"",band=""5GHz"",channel=""36"",standard=""802.11ac/ax""","2"
"2026-07-01T07:49:55Z","backhaul_degraded","easymesh_sim_radio_bytes_sent","ap=""AP_SALON"",radio=""wlan2"",band=""5GHz"",channel=""36"",standard=""802.11ac/ax""","729212541"
"2026-07-01T07:49:55Z","backhaul_degraded","easymesh_sim_radio_bytes_received","ap=""AP_SALON"",radio=""wlan2"",band=""5GHz"",channel=""36"",standard=""802.11ac/ax""","21151236"
"2026-07-01T07:49:55Z","backhaul_degraded","easymesh_sim_client_signal_dbm","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","-49.2"
"2026-07-01T07:49:55Z","backhaul_degraded","easymesh_sim_client_snr_db","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","46.6"
"2026-07-01T07:49:55Z","backhaul_degraded","easymesh_sim_client_phy_rate_down_mbps","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","869.2"
"2026-07-01T07:49:55Z","backhaul_degraded","easymesh_sim_client_phy_rate_up_mbps","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","538.9"
"2026-07-01T07:49:55Z","backhaul_degraded","easymesh_sim_client_throughput_down_mbps","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","68.4"
"2026-07-01T07:49:55Z","backhaul_degraded","easymesh_sim_client_throughput_up_mbps","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","23.2"
"2026-07-01T07:49:55Z","backhaul_degraded","easymesh_sim_client_latency_ms","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","9.3"
"2026-07-01T07:49:55Z","backhaul_degraded","easymesh_sim_client_jitter_ms","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","2.9"
"2026-07-01T07:49:55Z","backhaul_degraded","easymesh_sim_client_packet_loss_percent","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","0"
"2026-07-01T07:49:55Z","backhaul_degraded","easymesh_sim_client_retry_rate_percent","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","3.7"
"2026-07-01T07:49:55Z","backhaul_degraded","easymesh_sim_client_qoe_score","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video"",state=""Buena""","90"
"2026-07-01T07:49:55Z","backhaul_degraded","easymesh_sim_client_signal_dbm","client=""INVITADO_01"",ap=""AP_SALON"",band=""2.4GHz"",service=""background""","-46.6"
"2026-07-01T07:49:55Z","backhaul_degraded","easymesh_sim_client_snr_db","client=""INVITADO_01"",ap=""AP_SALON"",band=""2.4GHz"",service=""background""","47.2"
"2026-07-01T07:49:55Z","backhaul_degraded","easymesh_sim_client_phy_rate_down_mbps","client=""INVITADO_01"",ap=""AP_SALON"",band=""2.4GHz"",service=""background""","869.2"
"2026-07-01T07:49:55Z","backhaul_degraded","easymesh_sim_client_phy_rate_up_mbps","client=""INVITADO_01"",ap=""AP_SALON"",band=""2.4GHz"",service=""background""","538.9"
"2026-07-01T07:49:55Z","backhaul_degraded","easymesh_sim_client_throughput_down_mbps","client=""INVITADO_01"",ap=""AP_SALON"",band=""2.4GHz"",service=""background""","50.4"
"2026-07-01T07:49:55Z","backhaul_degraded","easymesh_sim_client_throughput_up_mbps","client=""INVITADO_01"",ap=""AP_SALON"",band=""2.4GHz"",service=""background""","16.7"
"2026-07-01T07:49:55Z","backhaul_degraded","easymesh_sim_client_latency_ms","client=""INVITADO_01"",ap=""AP_SALON"",band=""2.4GHz"",service=""background""","8.9"
"2026-07-01T07:49:55Z","backhaul_degraded","easymesh_sim_client_jitter_ms","client=""INVITADO_01"",ap=""AP_SALON"",band=""2.4GHz"",service=""background""","4.0"
"2026-07-01T07:49:55Z","backhaul_degraded","easymesh_sim_client_packet_loss_percent","client=""INVITADO_01"",ap=""AP_SALON"",band=""2.4GHz"",service=""background""","0"
"2026-07-01T07:49:55Z","backhaul_degraded","easymesh_sim_client_retry_rate_percent","client=""INVITADO_01"",ap=""AP_SALON"",band=""2.4GHz"",service=""background""","3.7"
"2026-07-01T07:49:55Z","backhaul_degraded","easymesh_sim_client_qoe_score","client=""INVITADO_01"",ap=""AP_SALON"",band=""2.4GHz"",service=""background"",state=""Buena""","90"
"2026-07-01T07:49:55Z","backhaul_degraded","easymesh_sim_ap_status","ap=""AP_DORMITORIO"",role=""satellite_agent""","1"
"2026-07-01T07:49:55Z","backhaul_degraded","easymesh_sim_backhaul_rssi_dbm","ap=""AP_DORMITORIO"",type=""WiFi-5GHz""","-69.2"
"2026-07-01T07:49:55Z","backhaul_degraded","easymesh_sim_backhaul_rate_mbps","ap=""AP_DORMITORIO"",type=""WiFi-5GHz""","587.7"
"2026-07-01T07:49:55Z","backhaul_degraded","easymesh_sim_backhaul_latency_ms","ap=""AP_DORMITORIO"",type=""WiFi-5GHz""","29.8"
"2026-07-01T07:49:55Z","backhaul_degraded","easymesh_sim_backhaul_packet_loss_percent","ap=""AP_DORMITORIO"",type=""WiFi-5GHz""","5.1"
