"timestamp_utc","scenario","metric","labels","value"
"2026-06-23T21:51:09Z","saturation","easymesh_simulator_up","","1"
"2026-06-23T21:51:09Z","saturation","easymesh_sim_scenario_info","scenario=""saturation"",description=""Trafico intensivo y saturacion de radio en el AP principal.""","1"
"2026-06-23T21:51:09Z","saturation","easymesh_sim_device_cpu_usage_percent","","34.5"
"2026-06-23T21:51:09Z","saturation","easymesh_sim_device_memory_free_mb","","129.9"
"2026-06-23T21:51:09Z","saturation","easymesh_sim_agent_number","","2"
"2026-06-23T21:51:09Z","saturation","easymesh_sim_total_client_number","","10"
"2026-06-23T21:51:09Z","saturation","easymesh_sim_event_info","type=""HighUtilization"",from_device=""AP_SALON"",to_device="""",result=""RadioSaturation"",reason=""traffic load high""","1"
"2026-06-23T21:51:09Z","saturation","easymesh_sim_steering_count_total","","7"
"2026-06-23T21:51:09Z","saturation","easymesh_sim_ap_status","ap=""AP_SALON"",role=""gateway_agent""","1"
"2026-06-23T21:51:09Z","saturation","easymesh_sim_backhaul_rssi_dbm","ap=""AP_SALON"",type=""Ethernet""","0.0"
"2026-06-23T21:51:09Z","saturation","easymesh_sim_backhaul_rate_mbps","ap=""AP_SALON"",type=""Ethernet""","1000.0"
"2026-06-23T21:51:09Z","saturation","easymesh_sim_backhaul_latency_ms","ap=""AP_SALON"",type=""Ethernet""","1.0"
"2026-06-23T21:51:09Z","saturation","easymesh_sim_backhaul_packet_loss_percent","ap=""AP_SALON"",type=""Ethernet""","0.0"
"2026-06-23T21:51:09Z","saturation","easymesh_sim_radio_utilization_percent","ap=""AP_SALON"",radio=""wlan0"",band=""2.4GHz"",channel=""1"",standard=""802.11n/ax""","96.9"
"2026-06-23T21:51:09Z","saturation","easymesh_sim_radio_noise_dbm","ap=""AP_SALON"",radio=""wlan0"",band=""2.4GHz"",channel=""1"",standard=""802.11n/ax""","-85.7"
"2026-06-23T21:51:09Z","saturation","easymesh_sim_radio_sta_count","ap=""AP_SALON"",radio=""wlan0"",band=""2.4GHz"",channel=""1"",standard=""802.11n/ax""","6"
"2026-06-23T21:51:09Z","saturation","easymesh_sim_radio_bytes_sent","ap=""AP_SALON"",radio=""wlan0"",band=""2.4GHz"",channel=""1"",standard=""802.11n/ax""","136496176"
"2026-06-23T21:51:09Z","saturation","easymesh_sim_radio_bytes_received","ap=""AP_SALON"",radio=""wlan0"",band=""2.4GHz"",channel=""1"",standard=""802.11n/ax""","190863487"
