"timestamp_utc","scenario","metric","labels","value"
"2026-07-01T07:47:53Z","normal","easymesh_simulator_up","","1"
"2026-07-01T07:47:53Z","normal","easymesh_sim_scenario_info","scenario=""normal"",description=""Cobertura estable, baja interferencia y baja carga.""","1"
"2026-07-01T07:47:53Z","normal","easymesh_sim_device_cpu_usage_percent","","19.2"
"2026-07-01T07:47:53Z","normal","easymesh_sim_device_memory_free_mb","","148.4"
"2026-07-01T07:47:53Z","normal","easymesh_sim_agent_number","","2"
"2026-07-01T07:47:53Z","normal","easymesh_sim_total_client_number","","3"
"2026-07-01T07:47:53Z","normal","easymesh_sim_event_info","type=""None"",from_device="""",to_device="""",result=""NoEvent"",reason=""stable""","1"
"2026-07-01T07:47:53Z","normal","easymesh_sim_steering_count_total","","0"
"2026-07-01T07:47:53Z","normal","easymesh_sim_ap_status","ap=""AP_SALON"",role=""gateway_agent""","1"
"2026-07-01T07:47:53Z","normal","easymesh_sim_backhaul_rssi_dbm","ap=""AP_SALON"",type=""Ethernet""","0.0"
"2026-07-01T07:47:53Z","normal","easymesh_sim_backhaul_rate_mbps","ap=""AP_SALON"",type=""Ethernet""","1000.0"
"2026-07-01T07:47:53Z","normal","easymesh_sim_backhaul_latency_ms","ap=""AP_SALON"",type=""Ethernet""","1.0"
"2026-07-01T07:47:53Z","normal","easymesh_sim_backhaul_packet_loss_percent","ap=""AP_SALON"",type=""Ethernet""","0.0"
"2026-07-01T07:47:53Z","normal","easymesh_sim_radio_utilization_percent","ap=""AP_SALON"",radio=""wlan0"",band=""2.4GHz"",channel=""1"",standard=""802.11n/ax""","40.3"
"2026-07-01T07:47:53Z","normal","easymesh_sim_radio_noise_dbm","ap=""AP_SALON"",radio=""wlan0"",band=""2.4GHz"",channel=""1"",standard=""802.11n/ax""","-93.9"
"2026-07-01T07:47:53Z","normal","easymesh_sim_radio_sta_count","ap=""AP_SALON"",radio=""wlan0"",band=""2.4GHz"",channel=""1"",standard=""802.11n/ax""","2"
"2026-07-01T07:47:53Z","normal","easymesh_sim_radio_bytes_sent","ap=""AP_SALON"",radio=""wlan0"",band=""2.4GHz"",channel=""1"",standard=""802.11n/ax""","717236540"
"2026-07-01T07:47:53Z","normal","easymesh_sim_radio_bytes_received","ap=""AP_SALON"",radio=""wlan0"",band=""2.4GHz"",channel=""1"",standard=""802.11n/ax""","4187996"
"2026-07-01T07:47:53Z","normal","easymesh_sim_radio_utilization_percent","ap=""AP_SALON"",radio=""wlan2"",band=""5GHz"",channel=""36"",standard=""802.11ac/ax""","33.8"
"2026-07-01T07:47:53Z","normal","easymesh_sim_radio_noise_dbm","ap=""AP_SALON"",radio=""wlan2"",band=""5GHz"",channel=""36"",standard=""802.11ac/ax""","-95.9"
"2026-07-01T07:47:53Z","normal","easymesh_sim_radio_sta_count","ap=""AP_SALON"",radio=""wlan2"",band=""5GHz"",channel=""36"",standard=""802.11ac/ax""","2"
"2026-07-01T07:47:53Z","normal","easymesh_sim_radio_bytes_sent","ap=""AP_SALON"",radio=""wlan2"",band=""5GHz"",channel=""36"",standard=""802.11ac/ax""","717359996"
"2026-07-01T07:47:53Z","normal","easymesh_sim_radio_bytes_received","ap=""AP_SALON"",radio=""wlan2"",band=""5GHz"",channel=""36"",standard=""802.11ac/ax""","4533674"
"2026-07-01T07:47:53Z","normal","easymesh_sim_client_signal_dbm","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","-49.7"
"2026-07-01T07:47:53Z","normal","easymesh_sim_client_snr_db","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","46.2"
"2026-07-01T07:47:53Z","normal","easymesh_sim_client_phy_rate_down_mbps","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","871.4"
"2026-07-01T07:47:53Z","normal","easymesh_sim_client_phy_rate_up_mbps","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","540.3"
"2026-07-01T07:47:53Z","normal","easymesh_sim_client_throughput_down_mbps","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","68.4"
"2026-07-01T07:47:53Z","normal","easymesh_sim_client_throughput_up_mbps","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","23.2"
"2026-07-01T07:47:53Z","normal","easymesh_sim_client_latency_ms","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","9.4"
"2026-07-01T07:47:53Z","normal","easymesh_sim_client_jitter_ms","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","3.6"
"2026-07-01T07:47:53Z","normal","easymesh_sim_client_packet_loss_percent","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","0"
"2026-07-01T07:47:53Z","normal","easymesh_sim_client_retry_rate_percent","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","3.7"
"2026-07-01T07:47:53Z","normal","easymesh_sim_client_qoe_score","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video"",state=""Buena""","100"
"2026-07-01T07:47:53Z","normal","easymesh_sim_client_signal_dbm","client=""MOVIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""mixed""","-47.5"
"2026-07-01T07:47:53Z","normal","easymesh_sim_client_snr_db","client=""MOVIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""mixed""","48.4"
