"timestamp_utc","scenario","metric","labels","value"
"2026-06-24T17:51:41Z","roaming","easymesh_simulator_up","","1"
"2026-06-24T17:51:41Z","roaming","easymesh_sim_scenario_info","scenario=""roaming"",description=""Movimiento de MOVIL_SARA y steering hacia el satelite.""","1"
"2026-06-24T17:51:41Z","roaming","easymesh_sim_device_cpu_usage_percent","","20.4"
"2026-06-24T17:51:41Z","roaming","easymesh_sim_device_memory_free_mb","","144.3"
"2026-06-24T17:51:41Z","roaming","easymesh_sim_agent_number","","2"
"2026-06-24T17:51:41Z","roaming","easymesh_sim_total_client_number","","4"
"2026-06-24T17:51:41Z","roaming","easymesh_sim_event_info","type=""ClientSteering"",from_device=""AP_SALON"",to_device=""AP_DORMITORIO"",result=""Success"",reason=""target RSSI -54.5 dBm vs current -68.3 dBm""","1"
"2026-06-24T17:51:41Z","roaming","easymesh_sim_steering_count_total","","2"
"2026-06-24T17:51:41Z","roaming","easymesh_sim_ap_status","ap=""AP_SALON"",role=""gateway_agent""","1"
"2026-06-24T17:51:41Z","roaming","easymesh_sim_backhaul_rssi_dbm","ap=""AP_SALON"",type=""Ethernet""","0.0"
"2026-06-24T17:51:41Z","roaming","easymesh_sim_backhaul_rate_mbps","ap=""AP_SALON"",type=""Ethernet""","1000.0"
"2026-06-24T17:51:41Z","roaming","easymesh_sim_backhaul_latency_ms","ap=""AP_SALON"",type=""Ethernet""","1.0"
"2026-06-24T17:51:41Z","roaming","easymesh_sim_backhaul_packet_loss_percent","ap=""AP_SALON"",type=""Ethernet""","0.0"
"2026-06-24T17:51:41Z","roaming","easymesh_sim_radio_utilization_percent","ap=""AP_SALON"",radio=""wlan0"",band=""2.4GHz"",channel=""1"",standard=""802.11n/ax""","39.0"
"2026-06-24T17:51:41Z","roaming","easymesh_sim_radio_noise_dbm","ap=""AP_SALON"",radio=""wlan0"",band=""2.4GHz"",channel=""1"",standard=""802.11n/ax""","-90.5"
"2026-06-24T17:51:41Z","roaming","easymesh_sim_radio_sta_count","ap=""AP_SALON"",radio=""wlan0"",band=""2.4GHz"",channel=""1"",standard=""802.11n/ax""","2"
"2026-06-24T17:51:41Z","roaming","easymesh_sim_radio_bytes_sent","ap=""AP_SALON"",radio=""wlan0"",band=""2.4GHz"",channel=""1"",standard=""802.11n/ax""","786274154"
"2026-06-24T17:51:41Z","roaming","easymesh_sim_radio_bytes_received","ap=""AP_SALON"",radio=""wlan0"",band=""2.4GHz"",channel=""1"",standard=""802.11n/ax""","100864655"
"2026-06-24T17:51:41Z","roaming","easymesh_sim_radio_utilization_percent","ap=""AP_SALON"",radio=""wlan2"",band=""5GHz"",channel=""36"",standard=""802.11ac/ax""","31.1"
"2026-06-24T17:51:41Z","roaming","easymesh_sim_radio_noise_dbm","ap=""AP_SALON"",radio=""wlan2"",band=""5GHz"",channel=""36"",standard=""802.11ac/ax""","-92.5"
"2026-06-24T17:51:41Z","roaming","easymesh_sim_radio_sta_count","ap=""AP_SALON"",radio=""wlan2"",band=""5GHz"",channel=""36"",standard=""802.11ac/ax""","2"
"2026-06-24T17:51:41Z","roaming","easymesh_sim_radio_bytes_sent","ap=""AP_SALON"",radio=""wlan2"",band=""5GHz"",channel=""36"",standard=""802.11ac/ax""","786397610"
"2026-06-24T17:51:41Z","roaming","easymesh_sim_radio_bytes_received","ap=""AP_SALON"",radio=""wlan2"",band=""5GHz"",channel=""36"",standard=""802.11ac/ax""","101210333"
"2026-06-24T17:51:41Z","roaming","easymesh_sim_client_signal_dbm","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","-47.5"
"2026-06-24T17:51:41Z","roaming","easymesh_sim_client_snr_db","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","45.0"
"2026-06-24T17:51:41Z","roaming","easymesh_sim_client_phy_rate_down_mbps","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","889.2"
"2026-06-24T17:51:41Z","roaming","easymesh_sim_client_phy_rate_up_mbps","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","551.3"
"2026-06-24T17:51:41Z","roaming","easymesh_sim_client_throughput_down_mbps","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","68.4"
"2026-06-24T17:51:41Z","roaming","easymesh_sim_client_throughput_up_mbps","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","23.2"
"2026-06-24T17:51:41Z","roaming","easymesh_sim_client_latency_ms","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","8.1"
"2026-06-24T17:51:41Z","roaming","easymesh_sim_client_jitter_ms","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","3.6"
"2026-06-24T17:51:41Z","roaming","easymesh_sim_client_packet_loss_percent","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","0"
"2026-06-24T17:51:41Z","roaming","easymesh_sim_client_retry_rate_percent","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","3.5"
"2026-06-24T17:51:41Z","roaming","easymesh_sim_client_qoe_score","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video"",state=""Buena""","100"
"2026-06-24T17:51:41Z","roaming","easymesh_sim_client_signal_dbm","client=""INVITADO_01"",ap=""AP_SALON"",band=""2.4GHz"",service=""background""","-48.1"
"2026-06-24T17:51:41Z","roaming","easymesh_sim_client_snr_db","client=""INVITADO_01"",ap=""AP_SALON"",band=""2.4GHz"",service=""background""","42.4"
"2026-06-24T17:51:41Z","roaming","easymesh_sim_client_phy_rate_down_mbps","client=""INVITADO_01"",ap=""AP_SALON"",band=""2.4GHz"",service=""background""","889.2"
"2026-06-24T17:51:41Z","roaming","easymesh_sim_client_phy_rate_up_mbps","client=""INVITADO_01"",ap=""AP_SALON"",band=""2.4GHz"",service=""background""","551.3"
"2026-06-24T17:51:41Z","roaming","easymesh_sim_client_throughput_down_mbps","client=""INVITADO_01"",ap=""AP_SALON"",band=""2.4GHz"",service=""background""","50.4"
"2026-06-24T17:51:41Z","roaming","easymesh_sim_client_throughput_up_mbps","client=""INVITADO_01"",ap=""AP_SALON"",band=""2.4GHz"",service=""background""","16.7"
"2026-06-24T17:51:41Z","roaming","easymesh_sim_client_latency_ms","client=""INVITADO_01"",ap=""AP_SALON"",band=""2.4GHz"",service=""background""","9.1"
"2026-06-24T17:51:41Z","roaming","easymesh_sim_client_jitter_ms","client=""INVITADO_01"",ap=""AP_SALON"",band=""2.4GHz"",service=""background""","4.0"
"2026-06-24T17:51:41Z","roaming","easymesh_sim_client_packet_loss_percent","client=""INVITADO_01"",ap=""AP_SALON"",band=""2.4GHz"",service=""background""","0"
