"timestamp_utc","scenario","metric","labels","value"
"2026-07-01T10:39:07Z","ap_failure","easymesh_simulator_up","","1"
"2026-07-01T10:39:07Z","ap_failure","easymesh_sim_scenario_info","scenario=""ap_failure"",description=""Fallo del satelite: clientes forzados al AP principal con peor cobertura.""","1"
"2026-07-01T10:39:07Z","ap_failure","easymesh_sim_device_cpu_usage_percent","","20.1"
"2026-07-01T10:39:07Z","ap_failure","easymesh_sim_device_memory_free_mb","","141.5"
"2026-07-01T10:39:07Z","ap_failure","easymesh_sim_agent_number","","2"
"2026-07-01T10:39:07Z","ap_failure","easymesh_sim_total_client_number","","5"
"2026-07-01T10:39:07Z","ap_failure","easymesh_sim_event_info","type=""APFailure"",from_device=""AP_DORMITORIO"",to_device="""",result=""ClientsReassociated"",reason=""satellite offline""","1"
"2026-07-01T10:39:07Z","ap_failure","easymesh_sim_steering_count_total","","1"
"2026-07-01T10:39:07Z","ap_failure","easymesh_sim_ap_status","ap=""AP_SALON"",role=""gateway_agent""","1"
"2026-07-01T10:39:07Z","ap_failure","easymesh_sim_backhaul_rssi_dbm","ap=""AP_SALON"",type=""Ethernet""","0.0"
"2026-07-01T10:39:07Z","ap_failure","easymesh_sim_backhaul_rate_mbps","ap=""AP_SALON"",type=""Ethernet""","1000.0"
"2026-07-01T10:39:07Z","ap_failure","easymesh_sim_backhaul_latency_ms","ap=""AP_SALON"",type=""Ethernet""","1.0"
"2026-07-01T10:39:07Z","ap_failure","easymesh_sim_backhaul_packet_loss_percent","ap=""AP_SALON"",type=""Ethernet""","0.0"
"2026-07-01T10:39:07Z","ap_failure","easymesh_sim_radio_utilization_percent","ap=""AP_SALON"",radio=""wlan0"",band=""2.4GHz"",channel=""1"",standard=""802.11n/ax""","75.6"
"2026-07-01T10:39:07Z","ap_failure","easymesh_sim_radio_noise_dbm","ap=""AP_SALON"",radio=""wlan0"",band=""2.4GHz"",channel=""1"",standard=""802.11n/ax""","-89.7"
"2026-07-01T10:39:07Z","ap_failure","easymesh_sim_radio_sta_count","ap=""AP_SALON"",radio=""wlan0"",band=""2.4GHz"",channel=""1"",standard=""802.11n/ax""","5"
"2026-07-01T10:39:07Z","ap_failure","easymesh_sim_radio_bytes_sent","ap=""AP_SALON"",radio=""wlan0"",band=""2.4GHz"",channel=""1"",standard=""802.11n/ax""","79362065"
"2026-07-01T10:39:07Z","ap_failure","easymesh_sim_radio_bytes_received","ap=""AP_SALON"",radio=""wlan0"",band=""2.4GHz"",channel=""1"",standard=""802.11n/ax""","111011731"
"2026-07-01T10:39:07Z","ap_failure","easymesh_sim_radio_utilization_percent","ap=""AP_SALON"",radio=""wlan2"",band=""5GHz"",channel=""36"",standard=""802.11ac/ax""","66.9"
"2026-07-01T10:39:07Z","ap_failure","easymesh_sim_radio_noise_dbm","ap=""AP_SALON"",radio=""wlan2"",band=""5GHz"",channel=""36"",standard=""802.11ac/ax""","-91.7"
"2026-07-01T10:39:07Z","ap_failure","easymesh_sim_radio_sta_count","ap=""AP_SALON"",radio=""wlan2"",band=""5GHz"",channel=""36"",standard=""802.11ac/ax""","5"
"2026-07-01T10:39:07Z","ap_failure","easymesh_sim_radio_bytes_sent","ap=""AP_SALON"",radio=""wlan2"",band=""5GHz"",channel=""36"",standard=""802.11ac/ax""","79485521"
"2026-07-01T10:39:07Z","ap_failure","easymesh_sim_radio_bytes_received","ap=""AP_SALON"",radio=""wlan2"",band=""5GHz"",channel=""36"",standard=""802.11ac/ax""","111357409"
"2026-07-01T10:39:07Z","ap_failure","easymesh_sim_client_signal_dbm","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","-48.4"
"2026-07-01T10:39:07Z","ap_failure","easymesh_sim_client_snr_db","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","43.3"
"2026-07-01T10:39:07Z","ap_failure","easymesh_sim_client_phy_rate_down_mbps","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","567.1"
"2026-07-01T10:39:07Z","ap_failure","easymesh_sim_client_phy_rate_up_mbps","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","351.6"
"2026-07-01T10:39:07Z","ap_failure","easymesh_sim_client_throughput_down_mbps","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","68.4"
"2026-07-01T10:39:07Z","ap_failure","easymesh_sim_client_throughput_up_mbps","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","23.2"
"2026-07-01T10:39:07Z","ap_failure","easymesh_sim_client_latency_ms","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","19.4"
"2026-07-01T10:39:07Z","ap_failure","easymesh_sim_client_jitter_ms","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","5.0"
"2026-07-01T10:39:07Z","ap_failure","easymesh_sim_client_packet_loss_percent","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","0"
"2026-07-01T10:39:07Z","ap_failure","easymesh_sim_client_retry_rate_percent","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","7.1"
"2026-07-01T10:39:07Z","ap_failure","easymesh_sim_client_qoe_score","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video"",state=""Media""","75"
"2026-07-01T10:39:07Z","ap_failure","easymesh_sim_client_signal_dbm","client=""MOVIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""mixed""","-72.9"
"2026-07-01T10:39:07Z","ap_failure","easymesh_sim_client_snr_db","client=""MOVIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""mixed""","18.8"
"2026-07-01T10:39:07Z","ap_failure","easymesh_sim_client_phy_rate_down_mbps","client=""MOVIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""mixed""","68.0"
"2026-07-01T10:39:07Z","ap_failure","easymesh_sim_client_phy_rate_up_mbps","client=""MOVIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""mixed""","42.2"
