"timestamp_utc","scenario","metric","labels","value"
"2026-06-23T21:55:46Z","roaming","easymesh_simulator_up","","1"
"2026-06-23T21:55:46Z","roaming","easymesh_sim_scenario_info","scenario=""roaming"",description=""Movimiento de MOVIL_SARA y steering hacia el satelite.""","1"
"2026-06-23T21:55:46Z","roaming","easymesh_sim_device_cpu_usage_percent","","17.4"
"2026-06-23T21:55:46Z","roaming","easymesh_sim_device_memory_free_mb","","145.8"
"2026-06-23T21:55:46Z","roaming","easymesh_sim_agent_number","","2"
"2026-06-23T21:55:46Z","roaming","easymesh_sim_total_client_number","","4"
"2026-06-23T21:55:46Z","roaming","easymesh_sim_event_info","type=""ClientSteering"",from_device=""AP_DORMITORIO"",to_device=""AP_SALON"",result=""Success"",reason=""target RSSI -54.3 dBm vs current -68.2 dBm""","1"
"2026-06-23T21:55:46Z","roaming","easymesh_sim_steering_count_total","","10"
"2026-06-23T21:55:46Z","roaming","easymesh_sim_ap_status","ap=""AP_SALON"",role=""gateway_agent""","1"
"2026-06-23T21:55:46Z","roaming","easymesh_sim_backhaul_rssi_dbm","ap=""AP_SALON"",type=""Ethernet""","0.0"
"2026-06-23T21:55:46Z","roaming","easymesh_sim_backhaul_rate_mbps","ap=""AP_SALON"",type=""Ethernet""","1000.0"
"2026-06-23T21:55:46Z","roaming","easymesh_sim_backhaul_latency_ms","ap=""AP_SALON"",type=""Ethernet""","1.0"
"2026-06-23T21:55:46Z","roaming","easymesh_sim_backhaul_packet_loss_percent","ap=""AP_SALON"",type=""Ethernet""","0.0"
"2026-06-23T21:55:46Z","roaming","easymesh_sim_radio_utilization_percent","ap=""AP_SALON"",radio=""wlan0"",band=""2.4GHz"",channel=""1"",standard=""802.11n/ax""","52.4"
"2026-06-23T21:55:46Z","roaming","easymesh_sim_radio_noise_dbm","ap=""AP_SALON"",radio=""wlan0"",band=""2.4GHz"",channel=""1"",standard=""802.11n/ax""","-93.5"
"2026-06-23T21:55:46Z","roaming","easymesh_sim_radio_sta_count","ap=""AP_SALON"",radio=""wlan0"",band=""2.4GHz"",channel=""1"",standard=""802.11n/ax""","3"
"2026-06-23T21:55:46Z","roaming","easymesh_sim_radio_bytes_sent","ap=""AP_SALON"",radio=""wlan0"",band=""2.4GHz"",channel=""1"",standard=""802.11n/ax""","162294413"
"2026-06-23T21:55:46Z","roaming","easymesh_sim_radio_bytes_received","ap=""AP_SALON"",radio=""wlan0"",band=""2.4GHz"",channel=""1"",standard=""802.11n/ax""","227218017"
"2026-06-23T21:55:46Z","roaming","easymesh_sim_radio_utilization_percent","ap=""AP_SALON"",radio=""wlan2"",band=""5GHz"",channel=""36"",standard=""802.11ac/ax""","44.3"
"2026-06-23T21:55:46Z","roaming","easymesh_sim_radio_noise_dbm","ap=""AP_SALON"",radio=""wlan2"",band=""5GHz"",channel=""36"",standard=""802.11ac/ax""","-95.5"
"2026-06-23T21:55:46Z","roaming","easymesh_sim_radio_sta_count","ap=""AP_SALON"",radio=""wlan2"",band=""5GHz"",channel=""36"",standard=""802.11ac/ax""","3"
"2026-06-23T21:55:46Z","roaming","easymesh_sim_radio_bytes_sent","ap=""AP_SALON"",radio=""wlan2"",band=""5GHz"",channel=""36"",standard=""802.11ac/ax""","162417869"
"2026-06-23T21:55:46Z","roaming","easymesh_sim_radio_bytes_received","ap=""AP_SALON"",radio=""wlan2"",band=""5GHz"",channel=""36"",standard=""802.11ac/ax""","227563695"
"2026-06-23T21:55:46Z","roaming","easymesh_sim_client_signal_dbm","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","-49.9"
"2026-06-23T21:55:46Z","roaming","easymesh_sim_client_snr_db","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","45.6"
"2026-06-23T21:55:46Z","roaming","easymesh_sim_client_phy_rate_down_mbps","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","770.9"
"2026-06-23T21:55:46Z","roaming","easymesh_sim_client_phy_rate_up_mbps","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","477.9"
"2026-06-23T21:55:46Z","roaming","easymesh_sim_client_throughput_down_mbps","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","68.4"
"2026-06-23T21:55:46Z","roaming","easymesh_sim_client_throughput_up_mbps","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","23.2"
"2026-06-23T21:55:46Z","roaming","easymesh_sim_client_latency_ms","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","9.9"
"2026-06-23T21:55:46Z","roaming","easymesh_sim_client_jitter_ms","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","3.6"
"2026-06-23T21:55:46Z","roaming","easymesh_sim_client_packet_loss_percent","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","0"
"2026-06-23T21:55:46Z","roaming","easymesh_sim_client_retry_rate_percent","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","4.8"
"2026-06-23T21:55:46Z","roaming","easymesh_sim_client_qoe_score","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video"",state=""Buena""","100"
"2026-06-23T21:55:46Z","roaming","easymesh_sim_client_signal_dbm","client=""MOVIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""mixed""","-51.7"
"2026-06-23T21:55:46Z","roaming","easymesh_sim_client_snr_db","client=""MOVIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""mixed""","43.8"
"2026-06-23T21:55:46Z","roaming","easymesh_sim_client_phy_rate_down_mbps","client=""MOVIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""mixed""","770.9"
"2026-06-23T21:55:46Z","roaming","easymesh_sim_client_phy_rate_up_mbps","client=""MOVIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""mixed""","477.9"
"2026-06-23T21:55:46Z","roaming","easymesh_sim_client_throughput_down_mbps","client=""MOVIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""mixed""","85.5"
"2026-06-23T21:55:46Z","roaming","easymesh_sim_client_throughput_up_mbps","client=""MOVIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""mixed""","29.4"
"2026-06-23T21:55:46Z","roaming","easymesh_sim_client_latency_ms","client=""MOVIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""mixed""","10.7"
