"timestamp_utc","scenario","metric","labels","value"
"2026-07-01T07:49:24Z","saturation","easymesh_simulator_up","","1"
"2026-07-01T07:49:24Z","saturation","easymesh_sim_scenario_info","scenario=""saturation"",description=""Trafico intensivo y saturacion de radio en el AP principal.""","1"
"2026-07-01T07:49:24Z","saturation","easymesh_sim_device_cpu_usage_percent","","32.9"
"2026-07-01T07:49:24Z","saturation","easymesh_sim_device_memory_free_mb","","129.5"
"2026-07-01T07:49:24Z","saturation","easymesh_sim_agent_number","","2"
"2026-07-01T07:49:24Z","saturation","easymesh_sim_total_client_number","","10"
"2026-07-01T07:49:24Z","saturation","easymesh_sim_event_info","type=""HighUtilization"",from_device=""AP_SALON"",to_device="""",result=""RadioSaturation"",reason=""traffic load high""","1"
"2026-07-01T07:49:24Z","saturation","easymesh_sim_steering_count_total","","0"
"2026-07-01T07:49:24Z","saturation","easymesh_sim_ap_status","ap=""AP_SALON"",role=""gateway_agent""","1"
"2026-07-01T07:49:24Z","saturation","easymesh_sim_backhaul_rssi_dbm","ap=""AP_SALON"",type=""Ethernet""","0.0"
"2026-07-01T07:49:24Z","saturation","easymesh_sim_backhaul_rate_mbps","ap=""AP_SALON"",type=""Ethernet""","1000.0"
"2026-07-01T07:49:24Z","saturation","easymesh_sim_backhaul_latency_ms","ap=""AP_SALON"",type=""Ethernet""","1.0"
"2026-07-01T07:49:24Z","saturation","easymesh_sim_backhaul_packet_loss_percent","ap=""AP_SALON"",type=""Ethernet""","0.0"
"2026-07-01T07:49:24Z","saturation","easymesh_sim_radio_utilization_percent","ap=""AP_SALON"",radio=""wlan0"",band=""2.4GHz"",channel=""1"",standard=""802.11n/ax""","92.6"
"2026-07-01T07:49:24Z","saturation","easymesh_sim_radio_noise_dbm","ap=""AP_SALON"",radio=""wlan0"",band=""2.4GHz"",channel=""1"",standard=""802.11n/ax""","-86.3"
"2026-07-01T07:49:24Z","saturation","easymesh_sim_radio_sta_count","ap=""AP_SALON"",radio=""wlan0"",band=""2.4GHz"",channel=""1"",standard=""802.11n/ax""","6"
"2026-07-01T07:49:24Z","saturation","easymesh_sim_radio_bytes_sent","ap=""AP_SALON"",radio=""wlan0"",band=""2.4GHz"",channel=""1"",standard=""802.11n/ax""","728420698"
"2026-07-01T07:49:24Z","saturation","easymesh_sim_radio_bytes_received","ap=""AP_SALON"",radio=""wlan0"",band=""2.4GHz"",channel=""1"",standard=""802.11n/ax""","19557817"
"2026-07-01T07:49:24Z","saturation","easymesh_sim_radio_utilization_percent","ap=""AP_SALON"",radio=""wlan2"",band=""5GHz"",channel=""36"",standard=""802.11ac/ax""","84.9"
"2026-07-01T07:49:24Z","saturation","easymesh_sim_radio_noise_dbm","ap=""AP_SALON"",radio=""wlan2"",band=""5GHz"",channel=""36"",standard=""802.11ac/ax""","-88.3"
"2026-07-01T07:49:24Z","saturation","easymesh_sim_radio_sta_count","ap=""AP_SALON"",radio=""wlan2"",band=""5GHz"",channel=""36"",standard=""802.11ac/ax""","6"
"2026-07-01T07:49:24Z","saturation","easymesh_sim_radio_bytes_sent","ap=""AP_SALON"",radio=""wlan2"",band=""5GHz"",channel=""36"",standard=""802.11ac/ax""","728544154"
"2026-07-01T07:49:24Z","saturation","easymesh_sim_radio_bytes_received","ap=""AP_SALON"",radio=""wlan2"",band=""5GHz"",channel=""36"",standard=""802.11ac/ax""","19903495"
"2026-07-01T07:49:24Z","saturation","easymesh_sim_client_signal_dbm","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","-50.8"
"2026-07-01T07:49:24Z","saturation","easymesh_sim_client_snr_db","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","37.5"
"2026-07-01T07:49:24Z","saturation","easymesh_sim_client_phy_rate_down_mbps","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","411.5"
"2026-07-01T07:49:24Z","saturation","easymesh_sim_client_phy_rate_up_mbps","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","255.1"
"2026-07-01T07:49:24Z","saturation","easymesh_sim_client_throughput_down_mbps","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","68.4"
