"timestamp_utc","scenario","metric","labels","value"
"2026-06-24T17:49:10Z","normal","easymesh_simulator_up","","1"
"2026-06-24T17:49:10Z","normal","easymesh_sim_scenario_info","scenario=""normal"",description=""Cobertura estable, baja interferencia y baja carga.""","1"
"2026-06-24T17:49:10Z","normal","easymesh_sim_device_cpu_usage_percent","","15.9"
"2026-06-24T17:49:10Z","normal","easymesh_sim_device_memory_free_mb","","148.3"
"2026-06-24T17:49:10Z","normal","easymesh_sim_agent_number","","2"
"2026-06-24T17:49:10Z","normal","easymesh_sim_total_client_number","","3"
"2026-06-24T17:49:10Z","normal","easymesh_sim_event_info","type=""None"",from_device="""",to_device="""",result=""NoEvent"",reason=""stable""","1"
"2026-06-24T17:49:10Z","normal","easymesh_sim_steering_count_total","","0"
"2026-06-24T17:49:10Z","normal","easymesh_sim_ap_status","ap=""AP_SALON"",role=""gateway_agent""","1"
"2026-06-24T17:49:10Z","normal","easymesh_sim_backhaul_rssi_dbm","ap=""AP_SALON"",type=""Ethernet""","0.0"
"2026-06-24T17:49:10Z","normal","easymesh_sim_backhaul_rate_mbps","ap=""AP_SALON"",type=""Ethernet""","1000.0"
"2026-06-24T17:49:10Z","normal","easymesh_sim_backhaul_latency_ms","ap=""AP_SALON"",type=""Ethernet""","1.0"
"2026-06-24T17:49:10Z","normal","easymesh_sim_backhaul_packet_loss_percent","ap=""AP_SALON"",type=""Ethernet""","0.0"
"2026-06-24T17:49:10Z","normal","easymesh_sim_radio_utilization_percent","ap=""AP_SALON"",radio=""wlan0"",band=""2.4GHz"",channel=""1"",standard=""802.11n/ax""","41.8"
"2026-06-24T17:49:10Z","normal","easymesh_sim_radio_noise_dbm","ap=""AP_SALON"",radio=""wlan0"",band=""2.4GHz"",channel=""1"",standard=""802.11n/ax""","-95.2"
"2026-06-24T17:49:10Z","normal","easymesh_sim_radio_sta_count","ap=""AP_SALON"",radio=""wlan0"",band=""2.4GHz"",channel=""1"",standard=""802.11n/ax""","2"
"2026-06-24T17:49:10Z","normal","easymesh_sim_radio_bytes_sent","ap=""AP_SALON"",radio=""wlan0"",band=""2.4GHz"",channel=""1"",standard=""802.11n/ax""","771415779"
"2026-06-24T17:49:10Z","normal","easymesh_sim_radio_bytes_received","ap=""AP_SALON"",radio=""wlan0"",band=""2.4GHz"",channel=""1"",standard=""802.11n/ax""","80038931"
"2026-06-24T17:49:10Z","normal","easymesh_sim_radio_utilization_percent","ap=""AP_SALON"",radio=""wlan2"",band=""5GHz"",channel=""36"",standard=""802.11ac/ax""","33.3"
"2026-06-24T17:49:10Z","normal","easymesh_sim_radio_noise_dbm","ap=""AP_SALON"",radio=""wlan2"",band=""5GHz"",channel=""36"",standard=""802.11ac/ax""","-97.2"
"2026-06-24T17:49:10Z","normal","easymesh_sim_radio_sta_count","ap=""AP_SALON"",radio=""wlan2"",band=""5GHz"",channel=""36"",standard=""802.11ac/ax""","2"
"2026-06-24T17:49:10Z","normal","easymesh_sim_radio_bytes_sent","ap=""AP_SALON"",radio=""wlan2"",band=""5GHz"",channel=""36"",standard=""802.11ac/ax""","771539235"
"2026-06-24T17:49:10Z","normal","easymesh_sim_radio_bytes_received","ap=""AP_SALON"",radio=""wlan2"",band=""5GHz"",channel=""36"",standard=""802.11ac/ax""","80384609"
"2026-06-24T17:49:10Z","normal","easymesh_sim_client_signal_dbm","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","-47.0"
"2026-06-24T17:49:10Z","normal","easymesh_sim_client_snr_db","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","50.2"
"2026-06-24T17:49:10Z","normal","easymesh_sim_client_phy_rate_down_mbps","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","866.9"
"2026-06-24T17:49:10Z","normal","easymesh_sim_client_phy_rate_up_mbps","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","537.5"
"2026-06-24T17:49:10Z","normal","easymesh_sim_client_throughput_down_mbps","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","68.4"
"2026-06-24T17:49:10Z","normal","easymesh_sim_client_throughput_up_mbps","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","23.2"
"2026-06-24T17:49:10Z","normal","easymesh_sim_client_latency_ms","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","8.8"
"2026-06-24T17:49:10Z","normal","easymesh_sim_client_jitter_ms","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","2.7"
"2026-06-24T17:49:10Z","normal","easymesh_sim_client_packet_loss_percent","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","0"
"2026-06-24T17:49:10Z","normal","easymesh_sim_client_retry_rate_percent","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","3.8"
"2026-06-24T17:49:10Z","normal","easymesh_sim_client_qoe_score","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video"",state=""Buena""","100"
"2026-06-24T17:49:10Z","normal","easymesh_sim_client_signal_dbm","client=""MOVIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""mixed""","-51.3"
"2026-06-24T17:49:10Z","normal","easymesh_sim_client_snr_db","client=""MOVIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""mixed""","45.9"
"2026-06-24T17:49:10Z","normal","easymesh_sim_client_phy_rate_down_mbps","client=""MOVIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""mixed""","866.9"
"2026-06-24T17:49:10Z","normal","easymesh_sim_client_phy_rate_up_mbps","client=""MOVIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""mixed""","537.5"
"2026-06-24T17:49:10Z","normal","easymesh_sim_client_throughput_down_mbps","client=""MOVIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""mixed""","72.0"
"2026-06-24T17:49:10Z","normal","easymesh_sim_client_throughput_up_mbps","client=""MOVIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""mixed""","24.5"
"2026-06-24T17:49:10Z","normal","easymesh_sim_client_latency_ms","client=""MOVIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""mixed""","9.6"
"2026-06-24T17:49:10Z","normal","easymesh_sim_client_jitter_ms","client=""MOVIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""mixed""","3.8"
"2026-06-24T17:49:10Z","normal","easymesh_sim_client_packet_loss_percent","client=""MOVIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""mixed""","0"
"2026-06-24T17:49:10Z","normal","easymesh_sim_client_retry_rate_percent","client=""MOVIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""mixed""","3.8"
"2026-06-24T17:49:10Z","normal","easymesh_sim_client_qoe_score","client=""MOVIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""mixed"",state=""Buena""","100"
"2026-06-24T17:49:10Z","normal","easymesh_sim_ap_status","ap=""AP_DORMITORIO"",role=""satellite_agent""","1"
"2026-06-24T17:49:10Z","normal","easymesh_sim_backhaul_rssi_dbm","ap=""AP_DORMITORIO"",type=""WiFi-5GHz""","-51.1"
"2026-06-24T17:49:10Z","normal","easymesh_sim_backhaul_rate_mbps","ap=""AP_DORMITORIO"",type=""WiFi-5GHz""","769.1"
"2026-06-24T17:49:10Z","normal","easymesh_sim_backhaul_latency_ms","ap=""AP_DORMITORIO"",type=""WiFi-5GHz""","4.6"
"2026-06-24T17:49:10Z","normal","easymesh_sim_backhaul_packet_loss_percent","ap=""AP_DORMITORIO"",type=""WiFi-5GHz""","0"
"2026-06-24T17:49:10Z","normal","easymesh_sim_radio_utilization_percent","ap=""AP_DORMITORIO"",radio=""wlan0"",band=""2.4GHz"",channel=""6"",standard=""802.11n/ax""","32.5"
