"timestamp_utc","scenario","metric","labels","value"
"2026-07-01T07:48:23Z","coverage","easymesh_simulator_up","","1"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_scenario_info","scenario=""coverage"",description=""El cliente se desplaza hasta zona de cobertura limite.""","1"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_device_cpu_usage_percent","","19.4"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_device_memory_free_mb","","147.4"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_agent_number","","2"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_total_client_number","","3"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_event_info","type=""None"",from_device="""",to_device="""",result=""NoEvent"",reason=""scenario changed""","1"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_steering_count_total","","0"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_ap_status","ap=""AP_SALON"",role=""gateway_agent""","1"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_backhaul_rssi_dbm","ap=""AP_SALON"",type=""Ethernet""","0.0"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_backhaul_rate_mbps","ap=""AP_SALON"",type=""Ethernet""","1000.0"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_backhaul_latency_ms","ap=""AP_SALON"",type=""Ethernet""","1.0"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_backhaul_packet_loss_percent","ap=""AP_SALON"",type=""Ethernet""","0.0"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_radio_utilization_percent","ap=""AP_SALON"",radio=""wlan0"",band=""2.4GHz"",channel=""1"",standard=""802.11n/ax""","42.0"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_radio_noise_dbm","ap=""AP_SALON"",radio=""wlan0"",band=""2.4GHz"",channel=""1"",standard=""802.11n/ax""","-93.2"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_radio_sta_count","ap=""AP_SALON"",radio=""wlan0"",band=""2.4GHz"",channel=""1"",standard=""802.11n/ax""","2"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_radio_bytes_sent","ap=""AP_SALON"",radio=""wlan0"",band=""2.4GHz"",channel=""1"",standard=""802.11n/ax""","720288768"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_radio_bytes_received","ap=""AP_SALON"",radio=""wlan0"",band=""2.4GHz"",channel=""1"",standard=""802.11n/ax""","8455116"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_radio_utilization_percent","ap=""AP_SALON"",radio=""wlan2"",band=""5GHz"",channel=""36"",standard=""802.11ac/ax""","36.1"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_radio_noise_dbm","ap=""AP_SALON"",radio=""wlan2"",band=""5GHz"",channel=""36"",standard=""802.11ac/ax""","-95.2"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_radio_sta_count","ap=""AP_SALON"",radio=""wlan2"",band=""5GHz"",channel=""36"",standard=""802.11ac/ax""","2"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_radio_bytes_sent","ap=""AP_SALON"",radio=""wlan2"",band=""5GHz"",channel=""36"",standard=""802.11ac/ax""","720412224"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_radio_bytes_received","ap=""AP_SALON"",radio=""wlan2"",band=""5GHz"",channel=""36"",standard=""802.11ac/ax""","8800794"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_client_signal_dbm","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","-48.6"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_client_snr_db","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","46.6"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_client_phy_rate_down_mbps","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","853.6"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_client_phy_rate_up_mbps","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","529.2"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_client_throughput_down_mbps","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","68.4"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_client_throughput_up_mbps","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","23.2"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_client_latency_ms","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","8.9"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_client_jitter_ms","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","4.1"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_client_packet_loss_percent","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","0"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_client_retry_rate_percent","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video""","3.9"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_client_qoe_score","client=""PORTATIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""video"",state=""Buena""","100"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_client_signal_dbm","client=""MOVIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""mixed""","-49.3"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_client_snr_db","client=""MOVIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""mixed""","45.9"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_client_phy_rate_down_mbps","client=""MOVIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""mixed""","853.6"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_client_phy_rate_up_mbps","client=""MOVIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""mixed""","529.2"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_client_throughput_down_mbps","client=""MOVIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""mixed""","77.4"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_client_throughput_up_mbps","client=""MOVIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""mixed""","26.4"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_client_latency_ms","client=""MOVIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""mixed""","9.9"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_client_jitter_ms","client=""MOVIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""mixed""","3.5"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_client_packet_loss_percent","client=""MOVIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""mixed""","0"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_client_retry_rate_percent","client=""MOVIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""mixed""","3.9"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_client_qoe_score","client=""MOVIL_SARA"",ap=""AP_SALON"",band=""5GHz"",service=""mixed"",state=""Buena""","100"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_ap_status","ap=""AP_DORMITORIO"",role=""satellite_agent""","1"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_backhaul_rssi_dbm","ap=""AP_DORMITORIO"",type=""WiFi-5GHz""","-50.1"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_backhaul_rate_mbps","ap=""AP_DORMITORIO"",type=""WiFi-5GHz""","778.6"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_backhaul_latency_ms","ap=""AP_DORMITORIO"",type=""WiFi-5GHz""","5.8"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_backhaul_packet_loss_percent","ap=""AP_DORMITORIO"",type=""WiFi-5GHz""","0"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_radio_utilization_percent","ap=""AP_DORMITORIO"",radio=""wlan0"",band=""2.4GHz"",channel=""6"",standard=""802.11n/ax""","32.5"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_radio_noise_dbm","ap=""AP_DORMITORIO"",radio=""wlan0"",band=""2.4GHz"",channel=""6"",standard=""802.11n/ax""","-93.7"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_radio_sta_count","ap=""AP_DORMITORIO"",radio=""wlan0"",band=""2.4GHz"",channel=""6"",standard=""802.11n/ax""","1"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_radio_bytes_sent","ap=""AP_DORMITORIO"",radio=""wlan0"",band=""2.4GHz"",channel=""6"",standard=""802.11n/ax""","719703768"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_radio_bytes_received","ap=""AP_DORMITORIO"",radio=""wlan0"",band=""2.4GHz"",channel=""6"",standard=""802.11n/ax""","7714116"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_radio_utilization_percent","ap=""AP_DORMITORIO"",radio=""wlan2"",band=""5GHz"",channel=""149"",standard=""802.11ac/ax""","26.2"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_radio_noise_dbm","ap=""AP_DORMITORIO"",radio=""wlan2"",band=""5GHz"",channel=""149"",standard=""802.11ac/ax""","-95.7"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_radio_sta_count","ap=""AP_DORMITORIO"",radio=""wlan2"",band=""5GHz"",channel=""149"",standard=""802.11ac/ax""","1"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_radio_bytes_sent","ap=""AP_DORMITORIO"",radio=""wlan2"",band=""5GHz"",channel=""149"",standard=""802.11ac/ax""","719827224"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_radio_bytes_received","ap=""AP_DORMITORIO"",radio=""wlan2"",band=""5GHz"",channel=""149"",standard=""802.11ac/ax""","8059794"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_client_signal_dbm","client=""TABLET"",ap=""AP_DORMITORIO"",band=""5GHz"",service=""web""","-47.1"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_client_snr_db","client=""TABLET"",ap=""AP_DORMITORIO"",band=""5GHz"",service=""web""","48.6"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_client_phy_rate_down_mbps","client=""TABLET"",ap=""AP_DORMITORIO"",band=""5GHz"",service=""web""","939.9"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_client_phy_rate_up_mbps","client=""TABLET"",ap=""AP_DORMITORIO"",band=""5GHz"",service=""web""","582.7"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_client_throughput_down_mbps","client=""TABLET"",ap=""AP_DORMITORIO"",band=""5GHz"",service=""web""","57.6"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_client_throughput_up_mbps","client=""TABLET"",ap=""AP_DORMITORIO"",band=""5GHz"",service=""web""","19.3"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_client_latency_ms","client=""TABLET"",ap=""AP_DORMITORIO"",band=""5GHz"",service=""web""","10.7"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_client_jitter_ms","client=""TABLET"",ap=""AP_DORMITORIO"",band=""5GHz"",service=""web""","4.0"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_client_packet_loss_percent","client=""TABLET"",ap=""AP_DORMITORIO"",band=""5GHz"",service=""web""","0"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_client_retry_rate_percent","client=""TABLET"",ap=""AP_DORMITORIO"",band=""5GHz"",service=""web""","2.9"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_client_qoe_score","client=""TABLET"",ap=""AP_DORMITORIO"",band=""5GHz"",service=""web"",state=""Buena""","100"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_mobile_qoe_state","client=""MOVIL_SARA"",ap=""AP_SALON"",state=""Buena"",reason=""sin degradacion relevante""","4"
"2026-07-01T07:48:23Z","coverage","easymesh_sim_last_update_timestamp_seconds","","1782892103"
