"Scenario","Categoria","Explicacion","Metric","Timestamp","Value","AP","Radio","Band","Channel","Client","Service","State","EventType","Reason","Labels"
"ap_failure","Control laboratorio","Escenario activo","easymesh_sim_scenario_info","04/07/2026 10:57:34","1","","","","","","","","","","description=Trafico intensivo y saturacion de radio en el AP principal.;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;scenario=saturation"
"ap_failure","Control laboratorio","Escenario activo","easymesh_sim_scenario_info","04/07/2026 10:57:39","1","","","","","","","","","","description=Trafico intensivo y saturacion de radio en el AP principal.;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;scenario=saturation"
"ap_failure","Control laboratorio","Escenario activo","easymesh_sim_scenario_info","04/07/2026 10:57:44","1","","","","","","","","","","description=Trafico intensivo y saturacion de radio en el AP principal.;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;scenario=saturation"
"ap_failure","Control laboratorio","Escenario activo","easymesh_sim_scenario_info","04/07/2026 10:57:49","1","","","","","","","","","","description=Trafico intensivo y saturacion de radio en el AP principal.;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;scenario=saturation"
"ap_failure","Control laboratorio","Escenario activo","easymesh_sim_scenario_info","04/07/2026 10:57:54","1","","","","","","","","","","description=Trafico intensivo y saturacion de radio en el AP principal.;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;scenario=saturation"
"ap_failure","Control laboratorio","Escenario activo","easymesh_sim_scenario_info","04/07/2026 10:57:59","1","","","","","","","","","","description=Trafico intensivo y saturacion de radio en el AP principal.;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;scenario=saturation"
"ap_failure","Control laboratorio","Escenario activo","easymesh_sim_scenario_info","04/07/2026 10:58:04","1","","","","","","","","","","description=Trafico intensivo y saturacion de radio en el AP principal.;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;scenario=saturation"
"ap_failure","Control laboratorio","Escenario activo","easymesh_sim_scenario_info","04/07/2026 10:58:09","1","","","","","","","","","","description=Trafico intensivo y saturacion de radio en el AP principal.;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;scenario=saturation"
"ap_failure","Control laboratorio","Escenario activo","easymesh_sim_scenario_info","04/07/2026 10:58:14","1","","","","","","","","","","description=Trafico intensivo y saturacion de radio en el AP principal.;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;scenario=saturation"
"ap_failure","Control laboratorio","Escenario activo","easymesh_sim_scenario_info","04/07/2026 10:58:19","1","","","","","","","","","","description=Trafico intensivo y saturacion de radio en el AP principal.;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;scenario=saturation"
"ap_failure","Control laboratorio","Escenario activo","easymesh_sim_scenario_info","04/07/2026 10:58:24","1","","","","","","","","","","description=Trafico intensivo y saturacion de radio en el AP principal.;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;scenario=saturation"
"ap_failure","Control laboratorio","Escenario activo","easymesh_sim_scenario_info","04/07/2026 10:58:29","1","","","","","","","","","","description=Trafico intensivo y saturacion de radio en el AP principal.;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;scenario=saturation"
"ap_failure","Control laboratorio","Escenario activo","easymesh_sim_scenario_info","04/07/2026 10:58:34","1","","","","","","","","","","description=Trafico intensivo y saturacion de radio en el AP principal.;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;scenario=saturation"
"ap_failure","Control laboratorio","Evento EasyMesh simulado","easymesh_sim_event_info","04/07/2026 10:57:34","1","","","","","","","","HighUtilization","traffic load high","from_device=AP_SALON;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;reason=traffic load high;result=RadioSaturation;type=HighUtilization"
"ap_failure","Control laboratorio","Evento EasyMesh simulado","easymesh_sim_event_info","04/07/2026 10:57:39","1","","","","","","","","HighUtilization","traffic load high","from_device=AP_SALON;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;reason=traffic load high;result=RadioSaturation;type=HighUtilization"
"ap_failure","Control laboratorio","Evento EasyMesh simulado","easymesh_sim_event_info","04/07/2026 10:57:44","1","","","","","","","","HighUtilization","traffic load high","from_device=AP_SALON;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;reason=traffic load high;result=RadioSaturation;type=HighUtilization"
"ap_failure","Control laboratorio","Evento EasyMesh simulado","easymesh_sim_event_info","04/07/2026 10:57:49","1","","","","","","","","HighUtilization","traffic load high","from_device=AP_SALON;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;reason=traffic load high;result=RadioSaturation;type=HighUtilization"
"ap_failure","Control laboratorio","Evento EasyMesh simulado","easymesh_sim_event_info","04/07/2026 10:57:54","1","","","","","","","","HighUtilization","traffic load high","from_device=AP_SALON;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;reason=traffic load high;result=RadioSaturation;type=HighUtilization"
"ap_failure","Control laboratorio","Evento EasyMesh simulado","easymesh_sim_event_info","04/07/2026 10:57:59","1","","","","","","","","HighUtilization","traffic load high","from_device=AP_SALON;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;reason=traffic load high;result=RadioSaturation;type=HighUtilization"
"ap_failure","Control laboratorio","Evento EasyMesh simulado","easymesh_sim_event_info","04/07/2026 10:58:04","1","","","","","","","","HighUtilization","traffic load high","from_device=AP_SALON;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;reason=traffic load high;result=RadioSaturation;type=HighUtilization"
"ap_failure","Control laboratorio","Evento EasyMesh simulado","easymesh_sim_event_info","04/07/2026 10:58:09","1","","","","","","","","HighUtilization","traffic load high","from_device=AP_SALON;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;reason=traffic load high;result=RadioSaturation;type=HighUtilization"
"ap_failure","Control laboratorio","Evento EasyMesh simulado","easymesh_sim_event_info","04/07/2026 10:58:14","1","","","","","","","","HighUtilization","traffic load high","from_device=AP_SALON;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;reason=traffic load high;result=RadioSaturation;type=HighUtilization"
"ap_failure","Control laboratorio","Evento EasyMesh simulado","easymesh_sim_event_info","04/07/2026 10:58:19","1","","","","","","","","HighUtilization","traffic load high","from_device=AP_SALON;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;reason=traffic load high;result=RadioSaturation;type=HighUtilization"
"ap_failure","Control laboratorio","Evento EasyMesh simulado","easymesh_sim_event_info","04/07/2026 10:58:24","1","","","","","","","","HighUtilization","traffic load high","from_device=AP_SALON;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;reason=traffic load high;result=RadioSaturation;type=HighUtilization"
"ap_failure","Control laboratorio","Evento EasyMesh simulado","easymesh_sim_event_info","04/07/2026 10:58:29","1","","","","","","","","HighUtilization","traffic load high","from_device=AP_SALON;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;reason=traffic load high;result=RadioSaturation;type=HighUtilization"
"ap_failure","Control laboratorio","Evento EasyMesh simulado","easymesh_sim_event_info","04/07/2026 10:58:34","1","","","","","","","","HighUtilization","traffic load high","from_device=AP_SALON;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;reason=traffic load high;result=RadioSaturation;type=HighUtilization"
"ap_failure","TelcoX/TR-181","Radio Utilization","easymesh_sim_radio_utilization_percent","04/07/2026 10:57:34","64.1","AP_DORMITORIO","wlan0","2.4GHz","6","","","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"ap_failure","TelcoX/TR-181","Radio Utilization","easymesh_sim_radio_utilization_percent","04/07/2026 10:57:39","62.4","AP_DORMITORIO","wlan0","2.4GHz","6","","","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"ap_failure","TelcoX/TR-181","Radio Utilization","easymesh_sim_radio_utilization_percent","04/07/2026 10:57:44","64.1","AP_DORMITORIO","wlan0","2.4GHz","6","","","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"ap_failure","TelcoX/TR-181","Radio Utilization","easymesh_sim_radio_utilization_percent","04/07/2026 10:57:49","64.6","AP_DORMITORIO","wlan0","2.4GHz","6","","","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"ap_failure","TelcoX/TR-181","Radio Utilization","easymesh_sim_radio_utilization_percent","04/07/2026 10:57:54","64.8","AP_DORMITORIO","wlan0","2.4GHz","6","","","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
